,listing_id,travel_score
1009,Rome15051921,3.0
1010,Rome15066286,5.0
1011,Rome15068287,3.0
1012,Rome15093946,3.0
1013,Rome1510306,2.0
1014,Rome15107526,3.0
1015,Rome15119502,3.0
1016,Rome1512093,2.0
1017,Rome15121824,2.0
1018,Rome15122109,3.0
1019,Rome15129210,1.0
1020,Rome15139275,2.0
1021,Rome15153828,3.0
1022,Rome1516877,3.0
1023,Rome15169661,3.0
1024,Rome1517622,2.0
1025,Rome15177565,5.0
1026,Rome15177596,2.0
1027,Rome15183755,5.0
1028,Rome15186003,5.0
1029,Rome15187474,5.0
1030,Rome15194637,3.0
1031,Rome15201803,2.0
1032,Rome15217544,1.0
1033,Rome15223127,3.0
1034,Rome15224880,5.0
1035,Rome15227304,5.0
1036,Rome15228883,5.0
1037,Rome15231462,2.0
1038,Rome15240543,3.0
1039,Rome15242139,2.0
1040,Rome15254596,1.0
1041,Rome15255151,1.0
1042,Rome15270718,1.0
1043,Rome15284689,1.0
1044,Rome15293019,5.0
1045,Rome15295239,5.0
1046,Rome15301441,1.0
1047,Rome15307803,5.0
1048,Rome15309969,5.0
1049,Rome15318230,2.0
1050,Rome15321945,1.0
1051,Rome15334125,5.0
1052,Rome15347305,5.0
1053,Rome15348261,1.0
1054,Rome153506,2.0
1055,Rome15353507,5.0
1056,Rome15355912,2.0
1057,Rome15369291,5.0
1058,Rome15407131,3.0
1059,Rome15427941,3.0
1060,Rome15443289,1.0
1061,Rome15456222,1.0
1062,Rome15461382,2.0
1063,Rome15477773,4.0
1064,Rome15483094,5.0
1065,Rome15493058,3.0
1066,Rome15506131,3.0
1067,Rome15511654,1.0
1068,Rome15511748,1.0
1069,Rome155179,5.0
1070,Rome15531172,2.0
1071,Rome15543437,3.0
1072,Rome15544007,2.0
1073,Rome15554445,5.0
1074,Rome15555090,2.0
1075,Rome15555157,3.0
1076,Rome15560113,3.0
1077,Rome15565427,2.0
1078,Rome1558235,5.0
1079,Rome15582582,1.0
1080,Rome15598087,3.0
1081,Rome15607569,3.0
1082,Rome15611812,5.0
1083,Rome15627288,2.0
1084,Rome15629111,5.0
1085,Rome15642810,5.0
1086,Rome15658201,2.0
1087,Rome15658445,2.0
1088,Rome15662436,2.0
1089,Rome15669530,2.0
1090,Rome15675374,2.0
1091,Rome1569923,1.0
1092,Rome15699286,2.0
1093,Rome15700374,5.0
1094,Rome15704246,2.0
1095,Rome15726659,5.0
1096,Rome15727043,5.0
1097,Rome1572766,4.0
1098,Rome15739454,5.0
1099,Rome15739931,2.0
1100,Rome15754497,5.0
1101,Rome1577160,5.0
1102,Rome15777933,3.0
1103,Rome15795270,1.0
1104,Rome15802658,5.0
1105,Rome15810119,3.0
1106,Rome15811302,1.0
1107,Rome15812369,5.0
1108,Rome15813728,5.0
1109,Rome15831393,1.0
1110,Rome15837064,1.0
1111,Rome15837338,5.0
1112,Rome15837949,5.0
1113,Rome15840398,3.0
1114,Rome15841389,5.0
1115,Rome15842070,1.0
1116,Rome15863264,1.0
1117,Rome158722,5.0
1118,Rome158761,5.0
1119,Rome15882232,3.0
1120,Rome15883716,2.0
1121,Rome15889977,5.0
1122,Rome15891163,5.0
1123,Rome15895362,1.0
1124,Rome15901137,2.0
1125,Rome1591237,5.0
1126,Rome1591238,3.0
1127,Rome15924403,2.0
1128,Rome15936230,4.0
1129,Rome15941746,5.0
1130,Rome15949142,2.0
1131,Rome15960091,5.0
1132,Rome15960114,5.0
1133,Rome15963973,1.0
1134,Rome15965355,1.0
1135,Rome15966299,2.0
1136,Rome15978999,5.0
1137,Rome15981987,5.0
1138,Rome15995943,5.0
1139,Rome16002546,2.0
1140,Rome16021657,5.0
1141,Rome16028868,2.0
1142,Rome16028976,2.0
1143,Rome1603038,5.0
1144,Rome16037353,5.0
1145,Rome16038095,2.0
1146,Rome16044316,3.0
1147,Rome160450,1.0
1148,Rome16046997,4.0
1149,Rome16048502,1.0
1150,Rome16077443,5.0
1151,Rome16079800,2.0
1152,Rome16089979,2.0
1153,Rome16095133,2.0
1154,Rome16098388,1.0
1155,Rome16106548,4.0
1156,Rome16108155,3.0
1157,Rome16110561,2.0
1158,Rome16117189,4.0
1159,Rome16129857,3.0
1160,Rome16141450,2.0
1161,Rome16143691,5.0
1162,Rome16155301,3.0
1163,Rome16156477,1.0
1164,Rome16156609,2.0
1165,Rome16156820,1.0
1166,Rome16157974,4.0
1167,Rome1616153,2.0
1168,Rome1616260,2.0
1169,Rome16173169,4.0
1170,Rome16183601,5.0
1171,Rome161978,2.0
1172,Rome16201334,3.0
1173,Rome16209601,5.0
1174,Rome16210966,1.0
1175,Rome16222916,1.0
1176,Rome16228856,5.0
1177,Rome16234390,4.0
1178,Rome16234821,1.0
1179,Rome16247620,1.0
1180,Rome16255338,2.0
1181,Rome16267096,3.0
1182,Rome16268200,3.0
1183,Rome16269158,5.0
1184,Rome16271771,5.0
1185,Rome16277694,5.0
1186,Rome16296701,5.0
1187,Rome16304359,2.0
1188,Rome16316321,5.0
1189,Rome16319225,3.0
1190,Rome16322187,3.0
1191,Rome16356340,5.0
1192,Rome16366452,5.0
1193,Rome16370541,5.0
1194,Rome16376804,2.0
1195,Rome16377630,2.0
1196,Rome16384532,5.0
1197,Rome16397510,5.0
1198,Rome16402733,2.0
1199,Rome16412054,5.0
1200,Rome16413542,2.0
1201,Rome16419231,2.0
1202,Rome16419285,2.0
1203,Rome16419423,1.0
1204,Rome1642397,5.0
1205,Rome16426042,5.0
1206,Rome16426913,1.0
1207,Rome16437929,3.0
1208,Rome16448756,3.0
1209,Rome16451542,3.0
1210,Rome16460416,2.0
1211,Rome16462609,3.0
1212,Rome16465483,5.0
1213,Rome16475655,1.0
1214,Rome1647624,3.0
1215,Rome16476284,1.0
1216,Rome16493177,5.0
1217,Rome16494281,3.0
1218,Rome1649841,1.0
1219,Rome1649869,2.0
1220,Rome16516320,1.0
1221,Rome16523564,3.0
1222,Rome16525674,2.0
1223,Rome16527529,2.0
1224,Rome16542166,2.0
1225,Rome16544585,1.0
1226,Rome16557994,1.0
1227,Rome16564826,2.0
1228,Rome16565450,3.0
1229,Rome16568204,2.0
1230,Rome16570093,5.0
1231,Rome16570107,4.0
1232,Rome16581106,2.0
1233,Rome16584085,2.0
1234,Rome1658466,2.0
1235,Rome16590152,5.0
1236,Rome1659241,5.0
1237,Rome1660134,5.0
1238,Rome16610687,1.0
1239,Rome16612091,4.0
1240,Rome16614799,5.0
1241,Rome1663034,5.0
1242,Rome1663104,5.0
1243,Rome16631044,2.0
1244,Rome16644656,5.0
1245,Rome16658502,3.0
1246,Rome16681480,1.0
1247,Rome16682229,2.0
1248,Rome16689426,5.0
1249,Rome16713759,5.0
1250,Rome1671440,3.0
1251,Rome16714927,2.0
1252,Rome16718726,3.0
1253,Rome16719220,2.0
1254,Rome16719339,2.0
1255,Rome16738179,5.0
1256,Rome16744628,5.0
1257,Rome16752315,4.0
1258,Rome1675366,1.0
1259,Rome1675940,5.0
1260,Rome16759602,5.0
1261,Rome16763126,5.0
1262,Rome16763957,2.0
1263,Rome16790047,2.0
1264,Rome16792668,5.0
1265,Rome16801582,1.0
1266,Rome1680544,2.0
1267,Rome16805720,5.0
1268,Rome1680601,3.0
1269,Rome16806510,1.0
1270,Rome16820447,5.0
1271,Rome16834969,2.0
1272,Rome16839658,5.0
1273,Rome16839682,4.0
1274,Rome1684765,2.0
1275,Rome16852931,1.0
1276,Rome1685835,2.0
1277,Rome1685977,5.0
1278,Rome16864826,3.0
1279,Rome16865958,4.0
1280,Rome16867259,1.0
1281,Rome16876554,2.0
1282,Rome16879391,1.0
1283,Rome16882944,1.0
1284,Rome16883460,2.0
1285,Rome16883576,4.0
1286,Rome16889183,5.0
1287,Rome1689820,1.0
1288,Rome16901843,1.0
1289,Rome1690544,5.0
1290,Rome16906052,2.0
1291,Rome16907127,5.0
1292,Rome16910129,2.0
1293,Rome16921600,3.0
1294,Rome16922040,5.0
1295,Rome16935696,5.0
1296,Rome16938140,3.0
1297,Rome16943593,5.0
1298,Rome16951301,5.0
1299,Rome16960917,1.0
1300,Rome16963089,3.0
1301,Rome1698263,2.0
1302,Rome16984260,1.0
1303,Rome1699467,5.0
1304,Rome16995148,2.0
1305,Rome1701223,1.0
1306,Rome17023320,2.0
1307,Rome17025866,5.0
1308,Rome17033754,5.0
1309,Rome17034050,5.0
1310,Rome17042084,5.0
1311,Rome17051107,5.0
1312,Rome17051464,1.0
1313,Rome17071616,4.0
1314,Rome17075807,4.0
1315,Rome17094164,2.0
1316,Rome1711129,2.0
1317,Rome17113263,5.0
1318,Rome17146247,3.0
1319,Rome17151105,5.0
1320,Rome17155402,4.0
1321,Rome17164367,1.0
1322,Rome17164675,4.0
1323,Rome17173759,5.0
1324,Rome17176359,4.0
1325,Rome1719412,1.0
1326,Rome17208090,3.0
1327,Rome1720861,2.0
1328,Rome1721243,2.0
1329,Rome17216769,2.0
1330,Rome172334,1.0
1331,Rome17244197,2.0
1332,Rome17252653,4.0
1333,Rome17252857,2.0
1334,Rome17258406,1.0
1335,Rome17262644,5.0
1336,Rome17265618,2.0
1337,Rome17265638,1.0
1338,Rome17276402,5.0
1339,Rome1728482,5.0
1340,Rome17292598,2.0
1341,Rome17296318,5.0
1342,Rome17325099,1.0
1343,Rome17325774,4.0
1344,Rome17342738,2.0
1345,Rome17350173,1.0
1346,Rome17353586,5.0
1347,Rome17356916,3.0
1348,Rome17381291,2.0
1349,Rome17386216,2.0
1350,Rome17391623,5.0
1351,Rome17395920,3.0
1352,Rome17397255,5.0
1353,Rome17419422,4.0
1354,Rome1742087,2.0
1355,Rome17428944,2.0
1356,Rome17432210,5.0
1357,Rome1745265,5.0
1358,Rome1745861,5.0
1359,Rome17468670,5.0
1360,Rome1746946,5.0
1361,Rome17479861,2.0
1362,Rome17486911,5.0
1363,Rome17493857,5.0
1364,Rome1749720,3.0
1365,Rome17503300,1.0
1366,Rome17522617,5.0
1367,Rome17527777,5.0
1368,Rome1752936,5.0
1369,Rome17530724,2.0
1370,Rome17536441,4.0
1371,Rome175380,3.0
1372,Rome17541086,2.0
1373,Rome17541137,5.0
1374,Rome17542110,4.0
1375,Rome17549646,4.0
1376,Rome17561932,1.0
1377,Rome17562064,4.0
1378,Rome17563330,5.0
1379,Rome17565255,5.0
1380,Rome17584822,5.0
1381,Rome17602323,5.0
1382,Rome17602718,1.0
1383,Rome1760943,2.0
1384,Rome17617767,4.0
1385,Rome17631880,2.0
1386,Rome17635687,1.0
1387,Rome17643417,3.0
1388,Rome17645310,1.0
1389,Rome17658911,2.0
1390,Rome17673846,2.0
1391,Rome17676606,1.0
1392,Rome17678821,2.0
1393,Rome17680772,4.0
1394,Rome17689634,3.0
1395,Rome17693127,3.0
1396,Rome1770136,5.0
1397,Rome17716118,3.0
1398,Rome17729454,4.0
1399,Rome1773055,1.0
1400,Rome17735295,4.0
1401,Rome1775414,2.0
1402,Rome17756864,2.0
1403,Rome17756961,1.0
1404,Rome17769078,1.0
1405,Rome17769698,1.0
1406,Rome17769944,3.0
1407,Rome1777173,3.0
1408,Rome17789754,1.0
1409,Rome17792575,1.0
1410,Rome17810655,2.0
1411,Rome17817801,2.0
1412,Rome17821625,5.0
1413,Rome17823804,5.0
1414,Rome1782572,4.0
1415,Rome1784692,2.0
1416,Rome17854256,2.0
1417,Rome17864893,1.0
1418,Rome1787731,5.0
1419,Rome1788527,3.0
1420,Rome17902240,3.0
1421,Rome17914500,5.0
1422,Rome1791911,2.0
1423,Rome17919778,4.0
1424,Rome17934201,5.0
1425,Rome17934758,2.0
1426,Rome1794758,3.0
1427,Rome17950487,5.0
1428,Rome17950966,5.0
1429,Rome17953056,5.0
1430,Rome17953349,4.0
1431,Rome1795349,4.0
1432,Rome17957244,4.0
1433,Rome1795753,5.0
1434,Rome17967371,5.0
1435,Rome17982993,4.0
1436,Rome17989723,2.0
1437,Rome18002930,5.0
1438,Rome18005597,5.0
1439,Rome18018316,1.0
1440,Rome18021259,2.0
1441,Rome18027614,2.0
1442,Rome18030503,2.0
1443,Rome18046166,3.0
1444,Rome18047883,1.0
1445,Rome18049940,4.0
1446,Rome18050237,4.0
1447,Rome18051632,5.0
1448,Rome18051943,2.0
1449,Rome18055101,2.0
1450,Rome18057545,3.0
1451,Rome18066792,5.0
1452,Rome18081182,3.0
1453,Rome18081702,2.0
1454,Rome1810132,2.0
1455,Rome18105794,2.0
1456,Rome181189,2.0
1457,Rome1812732,5.0
1458,Rome18133505,2.0
1459,Rome1816578,5.0
1460,Rome18168110,1.0
1461,Rome18172647,3.0
1462,Rome18174091,1.0
1463,Rome18177011,3.0
1464,Rome18178249,1.0
1465,Rome18179136,5.0
1466,Rome18190229,5.0
1467,Rome1820891,3.0
1468,Rome18209719,5.0
1469,Rome18230786,3.0
1470,Rome1825004,2.0
1471,Rome18250490,3.0
1472,Rome18260528,2.0
1473,Rome18280765,2.0
1474,Rome18282887,1.0
1475,Rome18285691,5.0
1476,Rome1829956,5.0
1477,Rome18310888,3.0
1478,Rome18315318,4.0
1479,Rome18318263,3.0
1480,Rome18319715,4.0
1481,Rome18333504,5.0
1482,Rome18340281,4.0
1483,Rome1834527,5.0
1484,Rome18352321,5.0
1485,Rome18357582,5.0
1486,Rome18357921,3.0
1487,Rome1837490,5.0
1488,Rome18410825,2.0
1489,Rome18431024,5.0
1490,Rome1843294,1.0
1491,Rome1844163,1.0
1492,Rome18447160,1.0
1493,Rome18458898,5.0
1494,Rome1846106,2.0
1495,Rome18475703,1.0
1496,Rome18479224,2.0
1497,Rome1848169,1.0
1498,Rome18486417,1.0
1499,Rome18487411,1.0
1500,Rome18504979,1.0
1501,Rome18511781,3.0
1502,Rome18514326,5.0
1503,Rome18517569,5.0
1504,Rome18519351,2.0
1505,Rome1852338,2.0
1506,Rome18524044,5.0
1507,Rome18525147,5.0
1508,Rome1852546,1.0
1509,Rome18531291,5.0
1510,Rome18535400,5.0
1511,Rome18540743,3.0
1512,Rome18543989,1.0
1513,Rome18552801,5.0
1514,Rome18574545,5.0
1515,Rome1858199,5.0
1516,Rome18592447,5.0
1517,Rome1859296,2.0
1518,Rome1859522,1.0
1519,Rome18596186,1.0
1520,Rome18612676,5.0
1521,Rome18617861,2.0
1522,Rome18640650,1.0
1523,Rome18641998,1.0
1524,Rome18646021,4.0
1525,Rome186484,5.0
1526,Rome18660943,3.0
1527,Rome18662279,1.0
1528,Rome18663395,1.0
1529,Rome18677954,5.0
1530,Rome18682108,3.0
1531,Rome18685263,1.0
1532,Rome18688995,5.0
1533,Rome18695984,2.0
1534,Rome18697300,5.0
1535,Rome18698546,4.0
1536,Rome18700720,2.0
1537,Rome18702982,3.0
1538,Rome18713631,5.0
1539,Rome18713834,2.0
1540,Rome18733870,2.0
1541,Rome18740273,2.0
1542,Rome18740493,5.0
1543,Rome18740607,3.0
1544,Rome18745799,4.0
1545,Rome18748302,3.0
1546,Rome18768112,5.0
1547,Rome18773017,3.0
1548,Rome18784529,1.0
1549,Rome18800967,1.0
1550,Rome18801503,1.0
1551,Rome18802826,2.0
1552,Rome18804527,1.0
1553,Rome18805998,5.0
1554,Rome18808800,3.0
1555,Rome18808993,1.0
1556,Rome18810987,5.0
1557,Rome18813800,1.0
1558,Rome18817728,1.0
1559,Rome18821398,5.0
1560,Rome18824866,1.0
1561,Rome1883000,2.0
1562,Rome1883835,3.0
1563,Rome1884342,2.0
1564,Rome1884873,1.0
1565,Rome18851882,1.0
1566,Rome18861341,5.0
1567,Rome18871449,1.0
1568,Rome18874739,5.0
1569,Rome18881338,3.0
1570,Rome18890211,1.0
1571,Rome18893386,1.0
1572,Rome18910408,3.0
1573,Rome18917855,1.0
1574,Rome18938924,4.0
1575,Rome18939486,1.0
1576,Rome18943842,1.0
1577,Rome1894630,5.0
1578,Rome18970569,1.0
1579,Rome18986892,1.0
1580,Rome18995042,1.0
1581,Rome19021645,3.0
1582,Rome19021999,3.0
1583,Rome1903889,3.0
1584,Rome1904558,3.0
1585,Rome19064960,2.0
1586,Rome1906698,2.0
1587,Rome19069258,5.0
1588,Rome19075790,2.0
1589,Rome1907616,2.0
1590,Rome19077775,5.0
1591,Rome19092866,1.0
1592,Rome19107855,5.0
1593,Rome19110118,3.0
1594,Rome19112326,2.0
1595,Rome19112537,5.0
1596,Rome19113068,2.0
1597,Rome19113943,5.0
1598,Rome1913068,3.0
1599,Rome19153897,1.0
1600,Rome19155497,1.0
1601,Rome19159946,1.0
1602,Rome19167174,2.0
1603,Rome19168587,1.0
1604,Rome19174060,5.0
1605,Rome19180219,3.0
1606,Rome19184756,4.0
1607,Rome19202933,1.0
1608,Rome19203889,1.0
1609,Rome19204602,5.0
1610,Rome19208986,1.0
1611,Rome19223346,5.0
1612,Rome19237821,3.0
1613,Rome19238925,5.0
1614,Rome19242320,3.0
1615,Rome19242737,3.0
1616,Rome19260888,5.0
1617,Rome19269109,2.0
1618,Rome192711,1.0
1619,Rome1927584,4.0
1620,Rome19277145,2.0
1621,Rome19279614,5.0
1622,Rome19289924,5.0
1623,Rome19303492,3.0
1624,Rome19305680,2.0
1625,Rome19307485,1.0
1626,Rome19309730,4.0
1627,Rome19326727,4.0
1628,Rome19328604,3.0
1629,Rome1934346,5.0
1630,Rome19354832,5.0
1631,Rome19359750,5.0
1632,Rome19359949,2.0
1633,Rome19369398,5.0
1634,Rome19370022,3.0
1635,Rome19378131,5.0
1636,Rome19380757,3.0
1637,Rome1938361,2.0
1638,Rome19393408,3.0
1639,Rome19396870,1.0
1640,Rome19397248,2.0
1641,Rome19398900,2.0
1642,Rome19420226,5.0
1643,Rome19422638,5.0
1644,Rome19442487,1.0
1645,Rome19443910,2.0
1646,Rome19460973,3.0
1647,Rome19471589,3.0
1648,Rome194786,1.0
1649,Rome1948352,3.0
1650,Rome19486886,2.0
1651,Rome1949090,2.0
1652,Rome19497249,3.0
1653,Rome19497363,1.0
1654,Rome19502691,5.0
1655,Rome195032,1.0
1656,Rome19521865,3.0
1657,Rome19523680,2.0
1658,Rome1954356,5.0
1659,Rome19551796,2.0
1660,Rome19600158,1.0
1661,Rome19607151,5.0
1662,Rome19628129,1.0
1663,Rome196714,3.0
1664,Rome19680416,4.0
1665,Rome19684230,3.0
1666,Rome19694717,5.0
1667,Rome19705142,1.0
1668,Rome1971500,5.0
1669,Rome19725947,2.0
1670,Rome19730803,2.0
1671,Rome19732022,5.0
1672,Rome1973270,1.0
1673,Rome19740759,3.0
1674,Rome19743924,4.0
1675,Rome19748358,1.0
1676,Rome19754022,5.0
1677,Rome19766297,2.0
1678,Rome1977079,1.0
1679,Rome19775430,3.0
1680,Rome19776214,3.0
1681,Rome19797905,1.0
1682,Rome19815346,5.0
1683,Rome19827392,2.0
1684,Rome19831306,2.0
1685,Rome19834302,3.0
1686,Rome19835270,1.0
1687,Rome19850172,5.0
1688,Rome19850392,3.0
1689,Rome19851968,5.0
1690,Rome19867016,3.0
1691,Rome19870259,2.0
1692,Rome19875959,1.0
1693,Rome19887330,5.0
1694,Rome19896319,5.0
1695,Rome19918254,2.0
1696,Rome19922006,5.0
1697,Rome1992670,1.0
1698,Rome19939490,4.0
1699,Rome19944237,5.0
1700,Rome19949306,1.0
1701,Rome19960826,2.0
1702,Rome19967,2.0
1703,Rome19967189,5.0
1704,Rome1996805,5.0
1705,Rome19973949,5.0
1706,Rome19974135,5.0
1707,Rome19975031,2.0
1708,Rome19975077,5.0
1709,Rome19983054,2.0
1710,Rome20022642,5.0
1711,Rome20033979,2.0
1712,Rome20039841,3.0
1713,Rome20040362,3.0
1714,Rome20041337,3.0
1715,Rome2005557,4.0
1716,Rome20061670,3.0
1717,Rome20061894,2.0
1718,Rome20062692,4.0
1719,Rome20065161,3.0
1720,Rome20066580,1.0
1721,Rome20067607,2.0
1722,Rome20084389,5.0
1723,Rome20087842,1.0
1724,Rome20090018,2.0
1725,Rome2011660,2.0
1726,Rome20132804,1.0
1727,Rome20132863,2.0
1728,Rome2013581,4.0
1729,Rome20148088,5.0
1730,Rome20150160,2.0
1731,Rome2015913,5.0
1732,Rome20166871,3.0
1733,Rome20197707,1.0
1734,Rome2021858,1.0
1735,Rome20221187,5.0
1736,Rome20222631,1.0
1737,Rome20225017,1.0
1738,Rome20232710,3.0
1739,Rome20241490,4.0
1740,Rome20247826,5.0
1741,Rome20253071,1.0
1742,Rome20253277,3.0
1743,Rome20258145,2.0
1744,Rome20259765,1.0
1745,Rome20271392,1.0
1746,Rome20277300,5.0
1747,Rome20278771,4.0
1748,Rome20278895,4.0
1749,Rome20280039,2.0
1750,Rome20283789,2.0
1751,Rome20288236,5.0
1752,Rome20291339,5.0
1753,Rome20291722,5.0
1754,Rome20293613,3.0
1755,Rome20311610,1.0
1756,Rome20311971,5.0
1757,Rome20345742,3.0
1758,Rome20346660,2.0
1759,Rome20347842,3.0
1760,Rome20348126,3.0
1761,Rome20372615,2.0
1762,Rome20383970,5.0
1763,Rome20384020,3.0
1764,Rome20385708,1.0
1765,Rome20390611,1.0
1766,Rome20399377,5.0
1767,Rome20399578,3.0
1768,Rome2040244,2.0
1769,Rome20402913,5.0
1770,Rome20404355,4.0
1771,Rome20405748,5.0
1772,Rome20417194,1.0
1773,Rome20432204,3.0
1774,Rome20436183,2.0
1775,Rome20439192,1.0
1776,Rome2044585,5.0
1777,Rome20457639,2.0
1778,Rome20493511,1.0
1779,Rome20513560,5.0
1780,Rome2052808,2.0
1781,Rome2052858,2.0
1782,Rome20531842,5.0
1783,Rome20534,5.0
1784,Rome20536030,5.0
1785,Rome2053893,4.0
1786,Rome20552203,1.0
1787,Rome20552844,1.0
1788,Rome20553096,1.0
1789,Rome20576856,2.0
1790,Rome20587,5.0
1791,Rome2058812,2.0
1792,Rome20597157,3.0
1793,Rome20598476,2.0
1794,Rome2060459,4.0
1795,Rome20606,4.0
1796,Rome20611676,3.0
1797,Rome20615884,2.0
1798,Rome20621032,3.0
1799,Rome20648439,5.0
1800,Rome20659400,1.0
1801,Rome20660796,1.0
1802,Rome20663315,2.0
1803,Rome20666501,4.0
1804,Rome2066720,2.0
1805,Rome20682281,3.0
1806,Rome20699,3.0
1807,Rome20702236,2.0
1808,Rome20703972,5.0
1809,Rome20708071,4.0
1810,Rome2071346,5.0
1811,Rome20735948,2.0
1812,Rome20756083,5.0
1813,Rome20760639,5.0
1814,Rome20764986,3.0
1815,Rome20766232,3.0
1816,Rome20770420,2.0
1817,Rome20770972,3.0
1818,Rome20773340,3.0
1819,Rome20776820,5.0
1820,Rome20782119,2.0
1821,Rome20794846,5.0
1822,Rome20795750,3.0
1823,Rome20796228,1.0
1824,Rome208052,1.0
1825,Rome20805781,3.0
1826,Rome20807722,5.0
1827,Rome20809655,5.0
1828,Rome20810493,5.0
1829,Rome20811615,1.0
1830,Rome2081501,5.0
1831,Rome20831954,3.0
1832,Rome20839620,2.0
1833,Rome20840448,2.0
1834,Rome20845059,1.0
1835,Rome20847438,5.0
1836,Rome20854112,2.0
1837,Rome2085571,2.0
1838,Rome20856363,3.0
1839,Rome20856599,1.0
1840,Rome2087982,5.0
1841,Rome208900,1.0
1842,Rome20900676,5.0
1843,Rome20902492,2.0
1844,Rome20911459,2.0
1845,Rome20924587,5.0
1846,Rome20926143,5.0
1847,Rome20941429,4.0
1848,Rome20951063,5.0
1849,Rome20951750,5.0
1850,Rome20967552,5.0
1851,Rome20977770,2.0
1852,Rome20977819,1.0
1853,Rome20978448,1.0
1854,Rome20978691,1.0
1855,Rome20985156,1.0
1856,Rome20993518,2.0
1857,Rome21002877,3.0
1858,Rome21003017,1.0
1859,Rome21033195,3.0
1860,Rome21037652,5.0
1861,Rome2104609,3.0
1862,Rome21048231,5.0
1863,Rome21049185,5.0
1864,Rome21051817,1.0
1865,Rome21071976,1.0
1866,Rome21087294,5.0
1867,Rome2109638,2.0
1868,Rome21100583,5.0
1869,Rome21108628,2.0
1870,Rome21117902,3.0
1871,Rome2113046,3.0
1872,Rome2113077,5.0
1873,Rome21133321,2.0
1874,Rome21134802,2.0
1875,Rome21135029,2.0
1876,Rome2113739,2.0
1877,Rome2114526,1.0
1878,Rome2114752,2.0
1879,Rome21147910,4.0
1880,Rome21160155,3.0
1881,Rome21170049,5.0
1882,Rome21180750,1.0
1883,Rome21185871,2.0
1884,Rome21193,2.0
1885,Rome21194198,1.0
1886,Rome21198380,3.0
1887,Rome21204225,2.0
1888,Rome21212560,2.0
1889,Rome21215607,3.0
1890,Rome2121721,5.0
1891,Rome21224047,5.0
1892,Rome21227909,2.0
1893,Rome21236872,5.0
1894,Rome21240722,3.0
1895,Rome21250701,5.0
1896,Rome2125124,1.0
1897,Rome21292621,4.0
1898,Rome21303724,2.0
1899,Rome21305971,2.0
1900,Rome21315541,2.0
1901,Rome21316376,5.0
1902,Rome21319322,5.0
1903,Rome21324708,5.0
1904,Rome2134276,3.0
1905,Rome21349104,2.0
1906,Rome21352752,5.0
1907,Rome21353592,5.0
1908,Rome21354034,1.0
1909,Rome21360555,5.0
1910,Rome21361451,5.0
1911,Rome21362579,2.0
1912,Rome21372668,2.0
1913,Rome2138011,5.0
1914,Rome21416807,5.0
1915,Rome21417966,3.0
1916,Rome21418962,3.0
1917,Rome21420386,5.0
1918,Rome21433063,5.0
1919,Rome21447694,4.0
1920,Rome21465651,5.0
1921,Rome21469163,3.0
1922,Rome2149094,4.0
1923,Rome21511771,3.0
1924,Rome21511933,4.0
1925,Rome21522015,1.0
1926,Rome21523874,1.0
1927,Rome21527078,5.0
1928,Rome2153298,5.0
1929,Rome21533591,2.0
1930,Rome21557001,1.0
1931,Rome21561350,5.0
1932,Rome21563990,4.0
1933,Rome21570005,3.0
1934,Rome21570962,1.0
1935,Rome21571767,2.0
1936,Rome2157401,4.0
1937,Rome2157476,2.0
1938,Rome21589685,4.0
1939,Rome21601540,5.0
1940,Rome21602848,5.0
1941,Rome21604173,5.0
1942,Rome21621020,5.0
1943,Rome21622522,2.0
1944,Rome21629684,4.0
1945,Rome21638709,3.0
1946,Rome2164809,5.0
1947,Rome21652666,5.0
1948,Rome21656160,5.0
1949,Rome21658517,5.0
1950,Rome21669730,3.0
1951,Rome2167821,3.0
1952,Rome21678449,5.0
1953,Rome21678680,5.0
1954,Rome21690511,5.0
1955,Rome21694258,2.0
1956,Rome21704823,5.0
1957,Rome21709503,3.0
1958,Rome21709921,2.0
1959,Rome21712894,3.0
1960,Rome21720124,1.0
1961,Rome21726210,1.0
1962,Rome21726418,5.0
1963,Rome21731153,3.0
1964,Rome21733198,4.0
1965,Rome21734685,3.0
1966,Rome21736337,1.0
1967,Rome2174112,1.0
1968,Rome2174421,5.0
1969,Rome21746817,2.0
1970,Rome21747097,1.0
1971,Rome21747433,2.0
1972,Rome21748315,2.0
1973,Rome21756582,1.0
1974,Rome21767458,1.0
1975,Rome21767694,2.0
1976,Rome21775963,2.0
1977,Rome21792314,4.0
1978,Rome2179247,5.0
1979,Rome21796266,4.0
1980,Rome21811,5.0
1981,Rome21811108,3.0
1982,Rome21811922,4.0
1983,Rome21842574,3.0
1984,Rome21854073,5.0
1985,Rome21854776,4.0
1986,Rome21871020,4.0
1987,Rome2187108,1.0
1988,Rome21872444,4.0
1989,Rome21875866,2.0
1990,Rome21888447,2.0
1991,Rome21892527,5.0
1992,Rome21893279,5.0
1993,Rome21893664,1.0
1994,Rome21899167,2.0
1995,Rome21903847,5.0
1996,Rome21904045,1.0
1997,Rome21905535,1.0
1998,Rome21905658,2.0
1999,Rome21907721,5.0
2000,Rome21908725,5.0
2001,Rome2191664,4.0
2002,Rome21923583,1.0
2003,Rome2192963,1.0
2004,Rome21930919,2.0
2005,Rome2193487,4.0
2006,Rome21946788,5.0
2007,Rome21954453,1.0
2008,Rome21955644,5.0
